order_id,account_id,amount,payment_method,order_date,status
ORD_9dacce258b,ACC_L0143,3108.54,netbanking,2026-06-09T22:09:00,delivered
ORD_8d0c3ab75b,ACC_L0090,4261.56,card,2026-08-22T10:52:00,delivered
ORD_f8198351a2,ACC_L0160,2624.78,wallet,2026-07-24T19:08:00,delivered
ORD_6e30f6d44a,ACC_L0153,2850.49,upi,2026-08-27T17:01:00,returned
ORD_34b99b01f1,ACC_L0097,1216.33,upi,2026-08-27T14:44:00,delivered
ORD_6b495f3a69,ACC_L0197,1145.12,wallet,2026-07-11T08:06:00,delivered
ORD_e953df4b4c,ACC_L0173,3882.78,card,2026-08-03T12:07:00,delivered
ORD_87c94bd5c6,ACC_L0000,4108.69,card,2026-07-02T07:08:00,delivered
ORD_31a4fc459f,ACC_L0045,1276.62,card,2026-07-10T08:14:00,delivered
ORD_4b52b33c0c,ACC_L0238,4189.98,netbanking,2026-08-27T08:09:00,delivered
ORD_41558b43c6,ACC_L0053,761.91,upi,2026-07-15T13:21:00,delivered
ORD_c1d2814a21,ACC_L0152,4215.5,wallet,2026-06-23T12:20:00,delivered
ORD_6ab54ce1ef,ACC_L0173,922.1,wallet,2026-08-07T00:23:00,returned
ORD_7c787240d0,ACC_L0220,1114.57,wallet,2026-07-14T15:22:00,delivered
ORD_15f61d20b6,ACC_N2_0,1510.2,card,2026-07-25T04:16:00,delivered
ORD_4f1aa3f649,ACC_L0109,1698.24,upi,2026-06-11T01:41:00,delivered
ORD_8412cc82b1,ACC_L0169,3623.03,wallet,2026-06-01T06:30:00,delivered
ORD_4cdeb446f8,ACC_L0120,2051.54,wallet,2026-08-30T04:33:00,delivered
ORD_dd11655d63,ACC_L0131,5148.74,wallet,2026-08-13T17:09:00,delivered
ORD_7de1ad857e,ACC_L0028,3852.7,netbanking,2026-08-24T02:18:00,delivered
ORD_34e2145b40,ACC_RING_B1_3,2392.55,wallet,2026-08-28T18:37:00,delivered
ORD_ac5f213e70,ACC_L0245,3173.68,netbanking,2026-08-09T23:18:00,delivered
ORD_0963d00c73,ACC_RING_B1_5,1553.37,upi,2026-08-27T21:46:00,returned
ORD_71a2b170d4,ACC_L0250,2455.38,card,2026-06-16T01:00:00,delivered
ORD_1f6d3797eb,ACC_L0056,4230.37,wallet,2026-07-29T10:55:00,delivered
ORD_b0411287c6,ACC_L0068,2751.47,upi,2026-06-05T22:23:00,delivered
ORD_957c62dd25,ACC_L0167,4142.93,card,2026-08-12T15:50:00,delivered
ORD_50b69ed158,ACC_L0176,5101.84,card,2026-07-10T22:27:00,delivered
ORD_64a0801d7a,ACC_L0245,1884.14,upi,2026-08-05T16:28:00,delivered
ORD_fefc46150b,ACC_L0255,1394.65,card,2026-08-14T18:25:00,delivered
ORD_2f147ec8ef,ACC_L0101,588.99,wallet,2026-07-06T20:50:00,returned
ORD_94111d20cf,ACC_L0154,5805.85,netbanking,2026-08-12T20:43:00,delivered
ORD_014f4b8c67,ACC_L0111,3162.63,card,2026-07-15T12:08:00,delivered
ORD_df852b2f7b,ACC_L0133,894.98,upi,2026-06-16T05:34:00,delivered
ORD_7c51553040,ACC_L0206,376.88,netbanking,2026-08-19T19:43:00,delivered
ORD_6dab2bf4cb,ACC_L0252,4394.7,wallet,2026-08-25T02:16:00,delivered
ORD_ba1047df0b,ACC_L0015,3287.27,upi,2026-07-14T03:15:00,delivered
ORD_4bfe41e51d,ACC_L0184,4656.47,wallet,2026-07-23T03:34:00,delivered
ORD_d8cb57f01e,ACC_L0142,3006.65,card,2026-07-16T05:08:00,delivered
ORD_f6285032db,ACC_L0049,5941.68,netbanking,2026-07-28T14:19:00,returned
ORD_1d551e486d,ACC_L0186,5634.81,card,2026-06-26T12:23:00,delivered
ORD_ed53a22d06,ACC_L0216,4132.08,netbanking,2026-07-31T06:32:00,delivered
ORD_e722fe1f82,ACC_L0111,1978.61,netbanking,2026-07-30T06:21:00,delivered
ORD_3e026076c9,ACC_L0071,1169.34,card,2026-07-16T07:37:00,delivered
ORD_b7729e1e6f,ACC_L0223,1729.37,upi,2026-07-24T21:06:00,delivered
ORD_b94865b082,ACC_L0027,2504.04,netbanking,2026-08-04T09:42:00,delivered
ORD_844a60c3ab,ACC_N4_0,1287.97,wallet,2026-07-15T08:14:00,delivered
ORD_b2786f71ef,ACC_L0254,3815.72,card,2026-08-08T06:16:00,delivered
ORD_41bf7056e6,ACC_L0234,5557.57,upi,2026-08-10T13:53:00,delivered
ORD_149287a520,ACC_RING_A2_2,1238.12,card,2026-06-23T15:26:00,disputed
ORD_3cd6d22e79,ACC_RING_B1_2,2441.39,wallet,2026-08-28T15:18:00,returned
ORD_37ac876999,ACC_L0092,3721.98,wallet,2026-08-26T23:15:00,returned
ORD_a4fdc8df9f,ACC_L0016,5973.22,wallet,2026-07-07T13:44:00,returned
ORD_82a1ea2ab8,ACC_RING_A2_0,2492.46,netbanking,2026-06-21T14:17:00,returned
ORD_528a50d4c0,ACC_L0224,670.67,card,2026-07-13T07:00:00,delivered
ORD_5038a9a597,ACC_L0193,574.31,wallet,2026-06-15T16:55:00,delivered
ORD_3098ad94c7,ACC_L0064,2968.81,netbanking,2026-06-22T08:58:00,delivered
ORD_baf931a8f1,ACC_L0021,170.74,upi,2026-08-21T13:53:00,delivered
ORD_9edb3b9333,ACC_L0158,2677.99,card,2026-08-20T05:11:00,delivered
ORD_f46bef208a,ACC_L0079,329.34,upi,2026-06-09T04:47:00,delivered
ORD_f919b03b89,ACC_L0123,1470.18,upi,2026-07-02T01:42:00,returned
ORD_3cb2f8e234,ACC_L0096,5851.73,card,2026-06-24T21:42:00,delivered
ORD_62df182d1b,ACC_N1_2,4735.63,card,2026-07-31T19:38:00,delivered
ORD_ee00a1d405,ACC_L0120,2908.89,card,2026-07-23T16:49:00,delivered
ORD_0951dcc95e,ACC_L0122,1849.15,netbanking,2026-07-21T11:49:00,delivered
ORD_84f5d2c382,ACC_L0127,3471.52,upi,2026-06-02T23:21:00,delivered
ORD_2cf119869a,ACC_RING_C1_3,1467.12,wallet,2026-08-07T13:54:00,delivered
ORD_3ee7ca471a,ACC_L0223,838.75,card,2026-07-24T03:32:00,delivered
ORD_0f43c74b5e,ACC_L0140,5778.15,card,2026-07-09T00:13:00,returned
ORD_25adaf70bf,ACC_N0_0,1118.79,card,2026-06-01T16:56:00,delivered
ORD_1d160870b4,ACC_L0204,5497.92,card,2026-08-16T08:20:00,returned
ORD_cccad554c7,ACC_L0141,2372.06,upi,2026-07-08T04:12:00,delivered
ORD_c952a75f50,ACC_L0035,2062.05,wallet,2026-07-04T12:20:00,delivered
ORD_f7745729d8,ACC_L0231,2917.83,netbanking,2026-07-13T17:49:00,delivered
ORD_729aa3e995,ACC_L0090,256.65,netbanking,2026-08-22T21:27:00,delivered
ORD_1f842a007e,ACC_L0204,2057.84,netbanking,2026-06-12T12:35:00,delivered
ORD_1b95e0dc81,ACC_L0202,5828.63,upi,2026-08-25T11:51:00,delivered
ORD_a84066e95a,ACC_RING_A1_1,892.05,wallet,2026-08-02T16:27:00,returned
ORD_b2255d8171,ACC_L0072,3152.44,card,2026-06-09T15:28:00,delivered
ORD_8ad9a39e99,ACC_L0064,5833.21,netbanking,2026-06-26T04:50:00,delivered
ORD_dbaf940169,ACC_L0128,1680.09,netbanking,2026-07-09T18:46:00,delivered
ORD_6621f4aa5e,ACC_L0123,3751.71,upi,2026-08-11T22:17:00,delivered
ORD_215a909ff6,ACC_L0259,1453.96,wallet,2026-08-06T08:24:00,returned
ORD_16c42ca685,ACC_L0008,3899.63,card,2026-08-27T17:48:00,delivered
ORD_65473546e6,ACC_L0178,5173.33,card,2026-06-30T23:32:00,delivered
ORD_bb497613a0,ACC_L0257,1519.01,upi,2026-08-02T07:04:00,delivered
ORD_485c10080c,ACC_L0077,4042.24,wallet,2026-08-25T03:26:00,delivered
ORD_389d1c8295,ACC_L0138,2586.57,upi,2026-07-30T01:35:00,delivered
ORD_ddd5101780,ACC_L0015,725.74,wallet,2026-06-07T21:41:00,disputed
ORD_98649df5a6,ACC_L0031,3309.89,upi,2026-07-01T08:21:00,delivered
ORD_2d8df3f7e0,ACC_L0044,5298.63,card,2026-07-14T08:56:00,delivered
ORD_4dd91927df,ACC_L0013,2083.01,upi,2026-06-30T02:57:00,delivered
ORD_c4a30db2a9,ACC_L0049,4687.81,wallet,2026-08-17T19:50:00,delivered
ORD_8342ef331f,ACC_L0118,3829.8,wallet,2026-06-07T18:30:00,delivered
ORD_a39ff4b0fe,ACC_L0133,927.99,netbanking,2026-06-11T21:42:00,returned
ORD_4fb42ada6f,ACC_L0132,4512.96,card,2026-06-03T12:16:00,delivered
ORD_5170380688,ACC_L0060,2387.88,upi,2026-06-22T05:05:00,delivered
ORD_3f95e6ef19,ACC_L0246,3295.86,wallet,2026-08-27T13:53:00,delivered
ORD_607b1d1ee3,ACC_L0054,1549.89,upi,2026-06-16T00:40:00,delivered
ORD_f3e4fc70d7,ACC_L0001,1059.56,netbanking,2026-06-21T22:27:00,delivered
ORD_166a2c3d56,ACC_L0163,658.85,card,2026-07-28T08:22:00,returned
ORD_e8422df792,ACC_L0128,4559.48,netbanking,2026-06-01T08:24:00,delivered
ORD_c0be8a816d,ACC_L0209,4134.87,upi,2026-08-04T12:40:00,returned
ORD_4bf7f3ebef,ACC_L0094,4331.02,netbanking,2026-06-04T10:59:00,delivered
ORD_22f4a1014a,ACC_L0217,3521.23,upi,2026-07-06T06:48:00,delivered
ORD_270da26692,ACC_L0194,2363.55,netbanking,2026-06-29T21:37:00,delivered
ORD_fca30a2807,ACC_L0099,4814.15,netbanking,2026-08-03T22:31:00,delivered
ORD_ccfc19ecbf,ACC_RING_C1_2,1169.22,wallet,2026-08-07T07:00:00,delivered
ORD_9c0b459dcb,ACC_L0204,4751.32,wallet,2026-08-06T14:58:00,returned
ORD_edb8258d98,ACC_RING_A2_2,1241.61,netbanking,2026-06-21T04:19:00,returned
ORD_0393928a67,ACC_RING_A1_2,1787.71,netbanking,2026-08-01T13:22:00,delivered
ORD_b17e070900,ACC_L0236,4460.39,upi,2026-08-29T17:55:00,delivered
ORD_cf48650caa,ACC_L0206,5536.88,netbanking,2026-08-28T07:03:00,delivered
ORD_4c95c58524,ACC_L0000,3337.91,upi,2026-08-11T06:45:00,delivered
ORD_b8861ed516,ACC_L0166,3822.71,wallet,2026-08-02T04:36:00,delivered
ORD_4fb9583aff,ACC_L0116,5922.71,netbanking,2026-06-17T03:25:00,delivered
ORD_356455704d,ACC_L0103,4323.21,card,2026-06-18T02:28:00,delivered
ORD_993daa84cd,ACC_L0103,3023.52,card,2026-08-18T09:44:00,returned
ORD_ee301952ae,ACC_L0096,3119.59,card,2026-08-07T17:32:00,delivered
ORD_382c52204c,ACC_L0003,4018.39,netbanking,2026-08-13T06:45:00,delivered
ORD_3d76f1d617,ACC_L0055,948.57,card,2026-06-25T19:32:00,delivered
ORD_c9636f637f,ACC_L0248,770.89,netbanking,2026-08-29T02:22:00,returned
ORD_55d21ce5bb,ACC_L0132,3315.81,card,2026-06-06T13:22:00,delivered
ORD_a71626299d,ACC_L0000,1429.03,card,2026-08-15T13:02:00,delivered
ORD_8a743e8222,ACC_L0195,5629.62,upi,2026-08-18T07:40:00,delivered
ORD_d51ea88d1f,ACC_L0217,489.38,wallet,2026-07-13T20:11:00,delivered
ORD_f12cf57994,ACC_L0026,3191.53,upi,2026-07-03T01:45:00,delivered
ORD_c353d26b7a,ACC_L0203,5627.71,upi,2026-08-06T13:34:00,delivered
ORD_c52eef01e5,ACC_L0212,5413.17,wallet,2026-06-25T04:33:00,delivered
ORD_27ffbcb49a,ACC_L0061,4240.78,card,2026-08-13T11:36:00,delivered
ORD_663b6eb01f,ACC_L0094,5449.27,card,2026-08-30T15:28:00,delivered
ORD_22eac9f873,ACC_L0178,3072.72,upi,2026-08-03T14:32:00,delivered
ORD_ddc5b28a47,ACC_L0151,5700.62,netbanking,2026-07-29T03:08:00,delivered
ORD_e2114b5369,ACC_L0066,5469.92,netbanking,2026-08-22T02:40:00,delivered
ORD_3f58e2f0bc,ACC_L0066,3434.23,upi,2026-07-31T00:39:00,returned
ORD_4d7dd6af9a,ACC_RING_B1_0,2173.12,netbanking,2026-08-27T11:26:00,delivered
ORD_adab5c52f5,ACC_L0227,4843.25,wallet,2026-06-14T13:58:00,delivered
ORD_ee1f4ea75d,ACC_RING_B1_2,1261.12,wallet,2026-08-28T03:09:00,returned
ORD_1dda394389,ACC_L0200,4017.08,card,2026-07-10T12:30:00,delivered
ORD_2e61e83b90,ACC_L0197,345.46,card,2026-06-21T14:04:00,delivered
ORD_11dfe662d2,ACC_L0030,2984.89,upi,2026-08-21T08:49:00,delivered
ORD_c6f442778e,ACC_L0178,5854.05,card,2026-07-05T16:04:00,delivered
ORD_89a7884f69,ACC_L0201,411.01,wallet,2026-07-18T12:23:00,delivered
ORD_75127c177e,ACC_L0031,4282.55,card,2026-06-20T07:24:00,delivered
ORD_9885aa3760,ACC_L0177,216.4,wallet,2026-06-16T00:45:00,delivered
ORD_4d52da12dc,ACC_L0244,5759.55,netbanking,2026-08-22T19:58:00,delivered
ORD_002108a8ff,ACC_L0178,5381.47,card,2026-07-18T05:16:00,delivered
ORD_de809a357f,ACC_L0121,4103.83,netbanking,2026-07-29T17:21:00,delivered
ORD_343a813948,ACC_L0074,5410.71,netbanking,2026-08-02T22:58:00,delivered
ORD_ee7cc12901,ACC_RING_B2_1,817.94,upi,2026-07-14T19:45:00,delivered
ORD_4a49685245,ACC_L0159,1778.32,card,2026-07-20T00:45:00,delivered
ORD_894301286c,ACC_N0_1,1092.61,card,2026-07-02T01:08:00,delivered
ORD_90f7d674dd,ACC_L0208,1970.07,wallet,2026-06-08T16:50:00,delivered
ORD_188f2a5371,ACC_L0117,5945.1,netbanking,2026-07-12T19:20:00,delivered
ORD_b23ab5e650,ACC_L0084,1843.66,wallet,2026-08-13T12:45:00,delivered
ORD_f36e312f82,ACC_L0227,5333.82,upi,2026-08-28T15:51:00,delivered
ORD_d349819f82,ACC_L0130,606.9,card,2026-08-07T14:33:00,delivered
ORD_e4a01c47cf,ACC_RING_A1_0,2357.21,netbanking,2026-08-04T01:50:00,disputed
ORD_d62269e5c2,ACC_L0209,5769.04,wallet,2026-07-18T15:38:00,delivered
ORD_d3c38638bf,ACC_L0151,3050.44,upi,2026-07-17T08:15:00,delivered
ORD_b62061621d,ACC_L0084,4512.96,upi,2026-08-07T02:25:00,returned
ORD_fed7d21fc1,ACC_L0148,594.71,wallet,2026-06-07T03:27:00,delivered
ORD_2af7eb9701,ACC_L0111,2721.69,wallet,2026-07-29T02:44:00,delivered
ORD_5b62d8bed5,ACC_L0209,440.46,upi,2026-08-28T02:18:00,delivered
ORD_466874ccd7,ACC_L0080,4694.49,card,2026-06-21T11:19:00,delivered
ORD_29b5aa589f,ACC_L0134,1252.61,card,2026-07-02T14:22:00,delivered
ORD_7f9f4b901e,ACC_L0197,5404.03,card,2026-06-21T23:04:00,delivered
ORD_db75c04f91,ACC_L0148,4510.92,netbanking,2026-06-18T22:46:00,delivered
ORD_8f42eda128,ACC_L0026,3639.94,netbanking,2026-06-23T18:16:00,delivered
ORD_9be9b91298,ACC_L0226,815.92,wallet,2026-06-12T11:52:00,delivered
ORD_b455851a90,ACC_RING_C1_1,1012.57,wallet,2026-08-07T18:57:00,delivered
ORD_06c04e52d3,ACC_L0152,1324.98,netbanking,2026-07-09T10:38:00,returned
ORD_1a66d9fc16,ACC_N0_2,3656.24,card,2026-07-04T05:33:00,returned
ORD_9a16d92453,ACC_L0036,5999.46,netbanking,2026-07-31T00:47:00,delivered
ORD_e7dcf84a1f,ACC_L0206,1969.05,wallet,2026-06-03T10:52:00,delivered
ORD_e75de7188f,ACC_L0195,3888.75,netbanking,2026-08-21T02:52:00,delivered
ORD_24c5f91de7,ACC_L0184,678.96,netbanking,2026-07-10T14:16:00,returned
ORD_f66fd3ca65,ACC_L0216,2902.64,card,2026-08-14T09:29:00,returned
ORD_44364748bf,ACC_L0145,3974.35,card,2026-07-09T21:52:00,delivered
ORD_308e17ea6f,ACC_L0198,1115.23,wallet,2026-08-30T00:27:00,returned
ORD_d1990d41f9,ACC_L0055,3374.9,wallet,2026-07-24T15:30:00,delivered
ORD_0464757932,ACC_L0021,5099.71,card,2026-08-04T15:16:00,returned
ORD_d04ce878a3,ACC_N2_0,4225.74,card,2026-08-15T23:58:00,delivered
ORD_fe7f0085d1,ACC_RING_C1_0,1882.72,wallet,2026-08-07T18:59:00,delivered
ORD_72fadf2c53,ACC_L0047,2950.48,netbanking,2026-06-14T00:36:00,delivered
ORD_8fa48ae576,ACC_L0182,646.68,card,2026-08-29T11:29:00,returned
ORD_bea7a741aa,ACC_L0148,2676.31,wallet,2026-06-30T11:35:00,returned
ORD_90d898394b,ACC_L0244,2174.14,upi,2026-08-11T20:00:00,delivered
ORD_863fb4b764,ACC_L0126,3039.39,upi,2026-07-07T14:41:00,delivered
ORD_7dbd26bf59,ACC_L0248,842.09,card,2026-07-26T10:01:00,delivered
ORD_b4678a9b33,ACC_L0043,1720.11,upi,2026-07-30T13:52:00,delivered
ORD_8ef8566014,ACC_L0006,3303.02,wallet,2026-07-04T04:15:00,delivered
ORD_d48f6f6021,ACC_N5_0,2150.66,upi,2026-06-12T12:43:00,delivered
ORD_e20e9627fd,ACC_L0069,4753.82,upi,2026-06-07T10:15:00,disputed
ORD_2172a08203,ACC_L0242,4736.58,netbanking,2026-08-02T18:35:00,delivered
ORD_6885ff957a,ACC_L0087,3609.81,netbanking,2026-07-27T20:19:00,delivered
ORD_b5a9748c71,ACC_L0237,4305.56,netbanking,2026-08-04T17:44:00,delivered
ORD_9a009e948e,ACC_L0116,3075.46,card,2026-06-19T06:38:00,delivered
ORD_deda068ce2,ACC_L0146,3460.26,card,2026-08-03T13:41:00,delivered
ORD_053059b9c2,ACC_L0182,5539.46,wallet,2026-06-19T22:17:00,delivered
ORD_f89c2822a4,ACC_L0225,733.88,upi,2026-07-29T09:16:00,delivered
ORD_7b5e99c4fe,ACC_N2_3,3123.81,netbanking,2026-07-28T22:10:00,delivered
ORD_df0422e252,ACC_L0160,976.95,wallet,2026-07-10T03:11:00,delivered
ORD_6e688bc47b,ACC_N1_1,1131.17,netbanking,2026-06-24T19:42:00,delivered
ORD_2f060a5748,ACC_RING_B2_1,1551.16,netbanking,2026-07-15T12:43:00,returned
ORD_4609f8e7f3,ACC_L0044,2367.09,card,2026-07-02T14:36:00,delivered
ORD_611a92ecc5,ACC_L0210,4835.06,upi,2026-07-31T04:41:00,delivered
ORD_06cfc36225,ACC_L0189,506.73,netbanking,2026-08-03T13:56:00,delivered
ORD_2bfe882683,ACC_L0061,4188.33,wallet,2026-08-15T09:40:00,returned
ORD_c7a3823833,ACC_RING_B2_0,1326.42,netbanking,2026-07-15T11:09:00,returned
ORD_fd96fc51a8,ACC_L0126,777.71,netbanking,2026-06-05T00:19:00,delivered
ORD_23a63f1f50,ACC_L0172,3130.71,wallet,2026-08-24T09:13:00,delivered
ORD_a6963ca912,ACC_L0073,5789.55,card,2026-08-24T16:19:00,delivered
ORD_c11dd9a496,ACC_L0189,1758.64,wallet,2026-06-23T11:13:00,returned
ORD_feda76b67d,ACC_L0122,3504.84,wallet,2026-08-11T23:17:00,delivered
ORD_c12bac1f2b,ACC_L0129,4524.25,netbanking,2026-06-29T04:30:00,delivered
ORD_f6cc812342,ACC_L0163,1598.06,card,2026-06-14T23:53:00,delivered
ORD_4e1d850c55,ACC_L0179,4088.96,card,2026-06-10T18:23:00,delivered
ORD_389314a856,ACC_L0124,2932.84,upi,2026-07-23T20:59:00,returned
ORD_e44d61d79c,ACC_L0084,3766.03,netbanking,2026-06-03T10:10:00,delivered
ORD_060357019d,ACC_L0023,4140.09,card,2026-07-17T01:57:00,delivered
ORD_929b26f21a,ACC_L0224,1365.01,wallet,2026-06-21T01:35:00,delivered
ORD_c8a72937e6,ACC_N0_1,5025.19,card,2026-08-01T06:37:00,delivered
ORD_c6d8938652,ACC_L0162,3365.9,card,2026-08-12T23:49:00,delivered
ORD_5c3f562abe,ACC_L0102,955.52,netbanking,2026-07-18T14:48:00,delivered
ORD_188b424e2d,ACC_L0019,1919.73,card,2026-06-21T14:53:00,delivered
ORD_e8ce5e9f6b,ACC_L0185,4526.26,upi,2026-06-04T12:54:00,delivered
ORD_42bd4ce274,ACC_L0183,787.49,card,2026-06-26T04:49:00,delivered
ORD_eb750c5596,ACC_L0051,4758.79,upi,2026-06-10T21:14:00,returned
ORD_2253493cac,ACC_L0248,4513.81,card,2026-08-22T23:39:00,delivered
ORD_b0fc0dba08,ACC_L0017,5618.03,upi,2026-08-24T18:36:00,delivered
ORD_685c2fe76d,ACC_L0211,4024.78,netbanking,2026-08-14T03:00:00,delivered
ORD_74633fc020,ACC_L0162,4602.18,netbanking,2026-06-22T02:36:00,delivered
ORD_0298893af2,ACC_L0133,5454.59,wallet,2026-07-18T12:28:00,returned
ORD_03305eba83,ACC_N2_1,1055.45,netbanking,2026-08-28T10:26:00,delivered
ORD_f35172c5c9,ACC_L0019,1579.06,netbanking,2026-06-17T11:56:00,delivered
ORD_86fc4b628b,ACC_L0166,4647.97,wallet,2026-07-28T02:40:00,delivered
ORD_e4d7449660,ACC_L0175,1773.19,netbanking,2026-08-21T17:34:00,delivered
ORD_3326a34f33,ACC_L0102,5769.04,card,2026-07-21T10:41:00,delivered
ORD_7535393646,ACC_N1_0,1147.82,wallet,2026-07-28T19:30:00,returned
ORD_87bf6a7400,ACC_L0137,2014.6,wallet,2026-08-22T21:24:00,delivered
ORD_7b14ad9772,ACC_L0259,3972.02,card,2026-07-19T20:24:00,delivered
ORD_6421c2b4fe,ACC_L0179,4363.68,netbanking,2026-06-29T10:15:00,delivered
ORD_cc99379ab7,ACC_L0078,3431.65,card,2026-08-13T07:51:00,delivered
ORD_3713ea3655,ACC_L0028,4868.39,upi,2026-06-12T07:43:00,delivered
ORD_b896e05243,ACC_L0089,2411.4,netbanking,2026-06-09T10:06:00,delivered
ORD_b11cb5ed92,ACC_L0240,4143.55,upi,2026-06-25T09:28:00,delivered
ORD_408463c884,ACC_L0094,5004.11,upi,2026-06-19T04:02:00,delivered
ORD_45bbf5e947,ACC_L0168,1614.78,netbanking,2026-06-21T08:05:00,delivered
ORD_643e394127,ACC_L0115,2270.76,netbanking,2026-07-22T01:36:00,delivered
ORD_522231357c,ACC_L0008,217.16,card,2026-08-07T08:35:00,returned
ORD_61230ca151,ACC_L0167,2125.87,upi,2026-08-03T08:20:00,delivered
ORD_e673ec3cb6,ACC_L0016,4736.81,wallet,2026-07-19T00:24:00,delivered
ORD_35fa5ccf28,ACC_L0096,3514.03,upi,2026-08-16T17:01:00,delivered
ORD_603ac0479e,ACC_L0085,2193.85,upi,2026-08-07T16:12:00,returned
ORD_7ccd30af85,ACC_L0070,4821.31,card,2026-07-06T04:08:00,delivered
ORD_94473060b8,ACC_L0249,4811.11,netbanking,2026-08-08T07:08:00,delivered
ORD_f1ec02bcf4,ACC_L0193,3581.66,upi,2026-06-23T10:03:00,delivered
ORD_07caf8f89d,ACC_L0198,3494.85,wallet,2026-07-09T07:06:00,delivered
ORD_e6abde8913,ACC_L0252,2992.29,netbanking,2026-08-19T02:57:00,delivered
ORD_5266953b2b,ACC_L0235,1602.2,wallet,2026-07-24T19:58:00,delivered
ORD_dfb9f2a3ca,ACC_RING_B2_2,1531.74,netbanking,2026-07-15T04:48:00,delivered
ORD_02b8faf601,ACC_L0191,2422.27,upi,2026-06-29T18:54:00,disputed
ORD_8996bf653d,ACC_L0204,4962.0,upi,2026-06-11T21:27:00,delivered
ORD_f49387219d,ACC_L0059,3004.49,card,2026-07-11T20:45:00,returned
ORD_a85f0729a9,ACC_L0194,5583.74,netbanking,2026-06-23T22:35:00,delivered
ORD_395c812d4b,ACC_L0034,641.09,wallet,2026-07-21T18:36:00,delivered
ORD_485c099003,ACC_L0150,2775.74,wallet,2026-06-14T04:05:00,delivered
ORD_1e814b7772,ACC_L0228,469.21,upi,2026-06-20T17:57:00,disputed
ORD_f0023846fa,ACC_L0238,4745.36,netbanking,2026-08-25T01:12:00,delivered
ORD_53d6fda70f,ACC_L0097,4909.03,upi,2026-06-18T01:22:00,delivered
ORD_fb869d9721,ACC_RING_A1_4,1275.37,upi,2026-08-03T11:02:00,returned
ORD_4c90b29aa0,ACC_L0113,3059.62,card,2026-08-05T14:31:00,returned
ORD_4a65889a54,ACC_L0014,3490.6,wallet,2026-08-09T04:46:00,returned
ORD_897fd5cbee,ACC_L0082,1345.88,upi,2026-06-29T12:38:00,delivered
ORD_432e47e8d5,ACC_L0243,2509.99,netbanking,2026-08-04T05:26:00,delivered
ORD_826b9b3097,ACC_L0049,1068.78,upi,2026-08-20T06:16:00,delivered
ORD_1f4637a5e3,ACC_L0083,2701.88,wallet,2026-06-10T12:55:00,delivered
ORD_c92b973666,ACC_RING_C1_3,853.95,card,2026-08-08T19:20:00,returned
ORD_ac8ba53563,ACC_L0116,2921.4,wallet,2026-06-05T04:45:00,delivered
ORD_6fa11aab70,ACC_L0181,5987.05,upi,2026-07-30T11:37:00,returned
ORD_70dbdfddbe,ACC_L0129,1875.97,upi,2026-08-28T03:40:00,returned
ORD_177e09c720,ACC_L0168,5310.56,netbanking,2026-07-25T06:44:00,returned
ORD_2d04b888c6,ACC_L0168,3809.79,upi,2026-08-25T20:10:00,delivered
ORD_7dfde5f552,ACC_L0135,4264.22,card,2026-08-16T01:28:00,delivered
ORD_b7129a674b,ACC_RING_B2_0,2448.22,upi,2026-07-14T02:04:00,delivered
ORD_254a07f77a,ACC_RING_C1_1,884.37,card,2026-08-07T20:11:00,delivered
ORD_d664937546,ACC_L0237,4052.87,wallet,2026-08-11T15:37:00,delivered
ORD_b6bd5763c3,ACC_L0081,4119.14,wallet,2026-07-15T13:07:00,delivered
ORD_74fadec94f,ACC_L0053,1626.53,card,2026-08-10T01:29:00,delivered
ORD_f87fa15972,ACC_L0215,5488.85,netbanking,2026-07-04T23:51:00,delivered
ORD_942a4b2cb0,ACC_L0225,1979.34,card,2026-06-06T09:23:00,delivered
ORD_b9716afbc4,ACC_L0029,1013.29,card,2026-08-29T12:31:00,delivered
ORD_2705ee3545,ACC_L0134,5626.99,card,2026-06-05T21:26:00,delivered
ORD_dcb1f20fd3,ACC_L0068,3751.57,netbanking,2026-07-24T20:06:00,delivered
ORD_61f33e98d1,ACC_L0228,4248.39,card,2026-08-25T10:33:00,delivered
ORD_9da8b14693,ACC_L0062,436.91,wallet,2026-08-12T21:49:00,delivered
ORD_9a8ae798dd,ACC_L0177,1959.35,upi,2026-06-15T14:39:00,delivered
ORD_c30cd849da,ACC_L0059,5537.44,upi,2026-08-19T02:15:00,delivered
ORD_c7b144cb48,ACC_L0211,4111.6,wallet,2026-07-29T08:13:00,delivered
ORD_7ea0158060,ACC_L0132,4085.69,netbanking,2026-07-29T18:03:00,delivered
ORD_07cc9d9f77,ACC_L0242,3751.31,netbanking,2026-08-16T01:49:00,returned
ORD_a2499fd2b1,ACC_L0089,2331.18,netbanking,2026-08-07T16:39:00,delivered
ORD_635240dbaf,ACC_L0218,5707.9,netbanking,2026-06-05T17:12:00,delivered
ORD_f82993bf40,ACC_L0235,5313.77,wallet,2026-06-14T12:42:00,delivered
ORD_204a4c6f4b,ACC_L0060,3460.68,upi,2026-07-26T04:15:00,delivered
ORD_f23678ead5,ACC_L0090,1961.05,wallet,2026-06-17T19:45:00,returned
ORD_22b717a0c4,ACC_L0057,3602.56,card,2026-08-03T01:08:00,delivered
ORD_53b64a3a58,ACC_L0219,5280.36,netbanking,2026-08-20T23:15:00,delivered
